,carat_encoded,cut_encoded,clarity_encoded,color_encoded,depth
25138,2.0,3.0,3.0,3.0,62.3
25139,2.0,3.0,1.0,6.0,61.8
25140,2.0,4.0,1.0,6.0,62.8
25141,2.0,2.0,3.0,1.0,61.7
25142,2.0,3.0,1.0,3.0,60.1
25143,2.0,3.0,4.0,5.0,61.9
25144,2.0,4.0,3.0,3.0,61.4
25145,2.0,4.0,2.0,0.0,61.2
25146,2.0,3.0,1.0,5.0,61.8
25147,2.0,3.0,4.0,3.0,59.2
25148,2.0,3.0,4.0,3.0,60.2
25149,2.0,1.0,4.0,3.0,63.8
25150,2.0,3.0,4.0,3.0,60.8
25151,2.0,0.0,1.0,3.0,65.0
25152,2.0,4.0,2.0,3.0,60.4
25153,1.0,2.0,5.0,1.0,60.5
25154,2.0,4.0,1.0,6.0,61.8
25155,2.0,2.0,3.0,2.0,62.6
25156,1.0,3.0,4.0,0.0,62.8
25157,2.0,3.0,2.0,6.0,61.7
25158,2.0,2.0,3.0,6.0,60.6
25159,2.0,3.0,4.0,3.0,61.9
25160,2.0,3.0,3.0,6.0,63.0
25161,2.0,2.0,3.0,2.0,60.8
25162,2.0,3.0,4.0,3.0,62.7
25163,2.0,3.0,3.0,2.0,62.5
25164,2.0,3.0,2.0,3.0,62.5
25165,2.0,3.0,3.0,6.0,60.4
25166,2.0,0.0,3.0,6.0,64.9
25167,2.0,3.0,2.0,6.0,62.4
25168,2.0,4.0,3.0,3.0,60.9
25169,2.0,3.0,3.0,5.0,59.2
25170,2.0,3.0,2.0,5.0,58.9
25171,2.0,4.0,3.0,4.0,62.2
25172,2.0,2.0,3.0,1.0,63.3
25173,2.0,3.0,3.0,1.0,62.2
25174,2.0,2.0,3.0,1.0,63.2
25175,2.0,3.0,1.0,2.0,62.4
25176,2.0,4.0,3.0,3.0,60.6
25177,2.0,4.0,3.0,4.0,61.5
25178,2.0,0.0,2.0,5.0,65.9
25179,2.0,0.0,2.0,4.0,61.2
25180,2.0,3.0,2.0,2.0,62.3
25181,2.0,3.0,2.0,3.0,62.2
25182,2.0,3.0,3.0,3.0,62.8
25183,2.0,4.0,3.0,3.0,62.1
25184,2.0,4.0,3.0,5.0,62.0
25185,2.0,4.0,3.0,2.0,62.2
25186,2.0,3.0,3.0,2.0,62.0
25187,2.0,4.0,4.0,3.0,59.7
25188,2.0,4.0,1.0,5.0,62.5
25189,2.0,3.0,2.0,4.0,59.7
25190,2.0,2.0,1.0,6.0,60.8
25191,2.0,2.0,2.0,6.0,58.7
25193,2.0,3.0,1.0,1.0,61.4
25194,2.0,3.0,1.0,1.0,58.9
25195,2.0,3.0,2.0,4.0,62.0
25196,2.0,4.0,3.0,3.0,62.3
25197,2.0,3.0,1.0,4.0,62.8
25198,2.0,2.0,1.0,4.0,63.2
25199,2.0,2.0,1.0,4.0,63.3
25200,2.0,4.0,3.0,3.0,61.2
25201,2.0,4.0,1.0,5.0,62.3
25202,2.0,2.0,1.0,4.0,63.1
25203,2.0,2.0,3.0,0.0,62.4
25204,2.0,3.0,3.0,6.0,61.5
25205,1.0,4.0,5.0,0.0,62.6
25206,2.0,4.0,1.0,5.0,61.2
25207,2.0,4.0,3.0,3.0,62.8
25208,2.0,2.0,4.0,3.0,63.3
25209,2.0,3.0,1.0,0.0,59.1
25210,2.0,4.0,4.0,3.0,62.8
25211,2.0,2.0,4.0,3.0,63.1
25212,2.0,3.0,4.0,3.0,62.5
25213,2.0,2.0,2.0,6.0,62.9
25214,2.0,3.0,3.0,6.0,62.0
25215,2.0,3.0,4.0,5.0,61.4
25216,2.0,4.0,4.0,3.0,61.7
25217,2.0,2.0,3.0,2.0,63.5
25218,2.0,1.0,3.0,2.0,62.0
25219,2.0,4.0,4.0,3.0,61.3
25220,2.0,3.0,1.0,5.0,60.7
25221,2.0,4.0,4.0,4.0,62.4
25222,1.0,4.0,5.0,2.0,61.0
25223,1.0,3.0,6.0,1.0,61.1
25224,2.0,2.0,3.0,6.0,62.4
25225,2.0,0.0,1.0,2.0,64.8
25226,2.0,3.0,1.0,6.0,62.2
25227,2.0,3.0,5.0,3.0,62.9
25228,2.0,4.0,3.0,3.0,62.3
25229,2.0,3.0,3.0,3.0,61.1
25230,2.0,3.0,1.0,4.0,59.2
25231,2.0,3.0,1.0,5.0,62.6
25232,2.0,4.0,4.0,4.0,60.7
25233,2.0,4.0,3.0,5.0,62.2
25234,2.0,3.0,2.0,4.0,61.1
25235,2.0,1.0,3.0,1.0,63.9
25236,2.0,4.0,4.0,3.0,62.3
25237,2.0,0.0,1.0,4.0,65.4
25238,2.0,2.0,2.0,5.0,60.8
25239,2.0,1.0,1.0,4.0,63.1
25240,2.0,3.0,1.0,4.0,62.6
25241,2.0,4.0,3.0,2.0,60.1
25242,2.0,1.0,3.0,2.0,63.6
25243,2.0,0.0,3.0,2.0,65.3
25244,2.0,3.0,3.0,2.0,60.9
25245,2.0,2.0,1.0,0.0,63.1
25246,2.0,3.0,2.0,6.0,62.2
25247,2.0,2.0,1.0,5.0,61.1
25248,2.0,3.0,1.0,0.0,59.6
25249,2.0,2.0,2.0,0.0,62.7
25250,2.0,3.0,1.0,4.0,59.0
25251,2.0,4.0,2.0,2.0,63.0
25252,1.0,3.0,3.0,0.0,62.6
25253,2.0,4.0,3.0,4.0,61.8
25254,2.0,4.0,1.0,5.0,61.6
25255,2.0,4.0,3.0,6.0,62.1
25256,2.0,4.0,4.0,4.0,61.0
25257,2.0,3.0,1.0,1.0,62.4
25258,2.0,3.0,1.0,4.0,61.1
25259,2.0,4.0,4.0,4.0,61.8
25260,2.0,2.0,3.0,1.0,62.9
25261,2.0,2.0,1.0,5.0,59.5
25262,2.0,1.0,3.0,1.0,63.9
25263,2.0,4.0,4.0,3.0,59.7
25264,2.0,1.0,4.0,3.0,64.0
25265,2.0,2.0,4.0,4.0,62.0
25266,2.0,3.0,2.0,4.0,59.7
25267,2.0,4.0,1.0,3.0,61.6
25268,2.0,3.0,1.0,3.0,60.7
25269,2.0,4.0,4.0,5.0,61.3
25270,2.0,4.0,3.0,3.0,61.6
25271,2.0,3.0,1.0,5.0,61.0
25272,2.0,4.0,3.0,2.0,60.0
25273,2.0,1.0,1.0,4.0,63.6
25274,2.0,3.0,1.0,3.0,63.0
25275,2.0,3.0,2.0,4.0,59.3
25276,2.0,3.0,3.0,2.0,60.9
25277,2.0,4.0,1.0,5.0,61.1
25278,2.0,2.0,1.0,4.0,63.3
25279,2.0,4.0,4.0,3.0,60.6
25280,2.0,1.0,2.0,4.0,56.7
25281,1.0,4.0,5.0,0.0,62.6
25282,2.0,3.0,2.0,6.0,62.9
25283,2.0,3.0,1.0,6.0,61.3
25284,2.0,4.0,1.0,5.0,61.2
25285,2.0,3.0,2.0,6.0,62.9
25286,2.0,3.0,4.0,5.0,61.4
25287,2.0,2.0,1.0,3.0,61.3
25288,2.0,3.0,3.0,3.0,61.6
25289,2.0,2.0,3.0,2.0,61.9
25290,2.0,3.0,3.0,2.0,62.0
25291,2.0,3.0,3.0,2.0,61.7
25292,2.0,3.0,3.0,2.0,62.9
25293,2.0,2.0,3.0,6.0,61.8
25294,2.0,4.0,4.0,4.0,62.4
25295,2.0,4.0,4.0,4.0,60.4
25296,2.0,3.0,3.0,3.0,61.3
25297,1.0,2.0,7.0,2.0,60.3
25298,2.0,1.0,1.0,5.0,63.8
25299,2.0,2.0,3.0,1.0,61.0
25300,2.0,2.0,4.0,3.0,62.8
25301,1.0,4.0,5.0,0.0,61.3
25302,1.0,4.0,6.0,0.0,61.5
25303,2.0,2.0,2.0,1.0,63.4
25304,2.0,1.0,2.0,5.0,63.8
25305,2.0,1.0,2.0,3.0,63.7
25306,2.0,3.0,2.0,4.0,61.1
25307,2.0,3.0,2.0,4.0,59.8
25308,2.0,4.0,3.0,1.0,59.8
25309,2.0,3.0,1.0,3.0,61.1
25310,2.0,3.0,1.0,5.0,61.1
25311,2.0,3.0,1.0,5.0,62.9
25312,2.0,3.0,2.0,4.0,62.7
25313,2.0,1.0,2.0,5.0,63.6
25314,1.0,4.0,6.0,1.0,61.5
25315,2.0,4.0,4.0,3.0,62.2
25316,2.0,4.0,4.0,3.0,62.1
25317,2.0,3.0,2.0,0.0,62.7
25318,2.0,2.0,2.0,6.0,62.8
25319,2.0,3.0,2.0,6.0,62.4
25320,2.0,1.0,7.0,3.0,59.9
25321,2.0,4.0,4.0,4.0,61.8
25322,2.0,4.0,3.0,4.0,62.1
25323,2.0,4.0,2.0,1.0,60.5
25324,2.0,3.0,1.0,3.0,59.8
25325,2.0,1.0,3.0,1.0,63.9
25326,2.0,4.0,1.0,5.0,60.9
25327,2.0,1.0,1.0,5.0,58.2
25328,2.0,2.0,4.0,3.0,59.5
25329,2.0,4.0,4.0,4.0,61.8
25330,2.0,3.0,1.0,4.0,61.3
25331,1.0,4.0,6.0,1.0,61.7
25332,2.0,4.0,3.0,4.0,62.2
25333,1.0,4.0,5.0,0.0,62.7
25334,2.0,4.0,2.0,6.0,60.3
25335,2.0,4.0,3.0,2.0,62.8
25336,2.0,4.0,3.0,3.0,61.6
25337,2.0,4.0,1.0,4.0,61.9
25338,2.0,3.0,1.0,4.0,60.6
25340,2.0,1.0,3.0,4.0,57.3
25341,2.0,4.0,3.0,2.0,60.0
25342,2.0,3.0,1.0,5.0,60.8
25343,2.0,2.0,2.0,5.0,63.6
25344,2.0,3.0,3.0,4.0,62.4
25345,2.0,4.0,1.0,5.0,61.5
25346,2.0,2.0,3.0,6.0,62.8
25347,2.0,4.0,5.0,5.0,60.2
25348,2.0,2.0,3.0,2.0,62.7
25349,2.0,3.0,1.0,2.0,61.3
25350,0.0,1.0,2.0,2.0,57.2
25351,0.0,2.0,5.0,2.0,60.6
25352,0.0,2.0,5.0,2.0,59.7
25353,0.0,2.0,5.0,1.0,59.1
25354,0.0,2.0,5.0,1.0,61.8
25355,0.0,2.0,5.0,1.0,59.8
25356,0.0,2.0,5.0,1.0,60.0
25357,0.0,2.0,5.0,0.0,62.2
25358,0.0,2.0,6.0,3.0,59.6
25359,0.0,2.0,6.0,3.0,61.9
25360,0.0,2.0,6.0,2.0,62.9
25361,0.0,2.0,6.0,2.0,60.1
25362,0.0,2.0,6.0,2.0,61.4
25363,0.0,2.0,6.0,1.0,61.9
25364,0.0,2.0,6.0,1.0,59.6
25365,0.0,2.0,6.0,0.0,60.6
25366,0.0,2.0,6.0,0.0,60.4
25367,0.0,2.0,3.0,2.0,59.6
25368,0.0,4.0,5.0,2.0,61.8
25369,0.0,4.0,5.0,2.0,61.1
25370,0.0,4.0,5.0,2.0,61.4
25371,0.0,4.0,5.0,2.0,62.5
25372,0.0,4.0,5.0,2.0,61.8
25373,0.0,4.0,3.0,6.0,61.2
25374,0.0,4.0,3.0,1.0,60.7
25375,0.0,4.0,3.0,1.0,61.5
25376,0.0,4.0,3.0,1.0,61.7
25377,0.0,4.0,3.0,1.0,61.7
25378,0.0,4.0,3.0,1.0,62.2
25379,0.0,4.0,3.0,1.0,62.4
25380,2.0,4.0,4.0,3.0,62.3
25381,1.0,3.0,6.0,2.0,59.3
25382,2.0,3.0,3.0,2.0,61.6
25383,2.0,2.0,1.0,5.0,62.8
25384,2.0,3.0,3.0,2.0,61.5
25385,2.0,3.0,3.0,2.0,61.1
25386,2.0,4.0,3.0,2.0,60.4
25387,2.0,2.0,1.0,3.0,64.0
25388,2.0,0.0,1.0,4.0,56.5
25389,2.0,4.0,3.0,6.0,60.5
25390,2.0,1.0,1.0,5.0,63.8
25391,2.0,4.0,3.0,2.0,61.7
25392,2.0,3.0,2.0,5.0,62.7
25393,1.0,2.0,7.0,2.0,60.0
25394,2.0,4.0,1.0,5.0,61.5
25395,2.0,4.0,3.0,3.0,61.4
25396,2.0,3.0,4.0,3.0,61.2
25397,2.0,3.0,4.0,3.0,62.7
25398,2.0,3.0,5.0,3.0,62.1
25399,2.0,4.0,3.0,3.0,61.6
25400,2.0,3.0,2.0,1.0,59.5
25401,2.0,3.0,1.0,3.0,62.5
25402,2.0,4.0,3.0,6.0,61.7
25403,2.0,2.0,3.0,0.0,62.3
25404,2.0,2.0,3.0,6.0,62.6
25405,2.0,4.0,1.0,5.0,62.4
25406,2.0,2.0,2.0,6.0,61.7
25407,2.0,3.0,2.0,4.0,59.8
25408,2.0,3.0,2.0,3.0,60.5
25409,2.0,3.0,2.0,6.0,62.4
25410,2.0,4.0,2.0,6.0,61.7
25411,2.0,2.0,4.0,4.0,62.8
25412,2.0,4.0,1.0,5.0,60.7
25413,2.0,3.0,4.0,3.0,60.9
25414,2.0,1.0,5.0,4.0,63.1
25415,2.0,4.0,1.0,4.0,61.8
25416,2.0,1.0,2.0,2.0,59.5
25417,2.0,2.0,1.0,4.0,63.2
25418,2.0,4.0,2.0,0.0,62.6
25419,2.0,3.0,4.0,3.0,59.5
25420,2.0,3.0,5.0,3.0,62.7
25421,2.0,2.0,3.0,2.0,62.8
25422,2.0,2.0,3.0,2.0,61.1
25423,2.0,3.0,3.0,2.0,62.0
25424,2.0,2.0,3.0,2.0,62.5
25425,2.0,2.0,3.0,2.0,62.5
25426,2.0,4.0,1.0,4.0,61.9
25427,2.0,3.0,3.0,1.0,62.2
25428,2.0,4.0,4.0,3.0,62.0
25429,2.0,2.0,4.0,5.0,59.9
25430,2.0,3.0,3.0,1.0,62.3
25431,2.0,3.0,4.0,3.0,59.9
25432,2.0,4.0,3.0,4.0,62.6
25433,2.0,3.0,1.0,4.0,62.8
25434,2.0,4.0,3.0,2.0,62.6
25435,2.0,3.0,2.0,5.0,61.8
25436,2.0,3.0,3.0,2.0,62.8
25437,2.0,3.0,2.0,1.0,62.2
25438,2.0,2.0,3.0,3.0,62.7
25439,1.0,3.0,6.0,1.0,60.6
25440,2.0,0.0,1.0,3.0,67.0
25441,1.0,3.0,6.0,2.0,59.3
25442,2.0,4.0,3.0,2.0,62.4
25443,2.0,4.0,3.0,2.0,60.4
25444,2.0,3.0,3.0,2.0,61.6
25445,2.0,3.0,1.0,5.0,58.6
25446,2.0,0.0,4.0,4.0,66.0
25447,2.0,3.0,3.0,2.0,61.5
25448,2.0,3.0,3.0,2.0,61.1
25449,2.0,3.0,3.0,3.0,62.4
25450,2.0,2.0,3.0,0.0,63.1
25451,2.0,0.0,1.0,3.0,66.5
25452,2.0,3.0,1.0,5.0,61.3
25453,2.0,1.0,1.0,5.0,63.7
25454,2.0,3.0,1.0,5.0,59.4
25455,2.0,3.0,4.0,3.0,61.0
25456,2.0,4.0,1.0,4.0,62.6
25457,2.0,2.0,3.0,2.0,63.5
25458,2.0,1.0,2.0,6.0,63.7
25459,2.0,4.0,2.0,2.0,61.9
25461,2.0,3.0,4.0,6.0,62.4
25462,2.0,3.0,2.0,0.0,62.0
25463,2.0,2.0,3.0,6.0,61.3
25464,1.0,4.0,5.0,3.0,62.0
25465,2.0,3.0,4.0,3.0,62.7
25466,2.0,3.0,4.0,3.0,61.2
25467,1.0,2.0,5.0,0.0,62.6
25468,2.0,3.0,2.0,1.0,59.5
25469,2.0,4.0,3.0,3.0,61.3
25470,2.0,3.0,4.0,5.0,60.5
25471,2.0,2.0,1.0,5.0,62.2
25472,2.0,3.0,2.0,5.0,61.4
25473,2.0,3.0,3.0,2.0,59.8
25474,2.0,4.0,3.0,2.0,61.4
25475,2.0,2.0,3.0,2.0,61.3
25476,2.0,4.0,5.0,5.0,62.4
25477,2.0,4.0,3.0,2.0,62.4
25478,2.0,3.0,3.0,2.0,60.4
25479,2.0,1.0,1.0,4.0,63.6
25480,2.0,1.0,1.0,3.0,59.5
25481,2.0,2.0,3.0,1.0,60.7
25482,2.0,2.0,3.0,1.0,62.1
25483,2.0,3.0,2.0,6.0,62.4
25484,2.0,4.0,4.0,4.0,62.8
25485,2.0,1.0,3.0,5.0,63.6
25486,2.0,4.0,1.0,5.0,60.7
25487,2.0,3.0,4.0,3.0,60.9
25488,2.0,2.0,5.0,4.0,63.1
25489,2.0,4.0,1.0,5.0,62.2
25490,2.0,4.0,1.0,2.0,62.6
25491,2.0,4.0,4.0,3.0,61.2
25492,2.0,3.0,1.0,2.0,62.4
25493,2.0,4.0,3.0,2.0,60.2
25494,2.0,2.0,3.0,1.0,61.2
25495,2.0,4.0,3.0,3.0,61.7
25496,2.0,1.0,1.0,5.0,62.7
25497,2.0,4.0,3.0,4.0,61.4
25498,2.0,3.0,4.0,3.0,61.2
25499,2.0,3.0,3.0,2.0,61.1
25500,2.0,4.0,3.0,2.0,62.8
25501,2.0,3.0,3.0,2.0,62.0
25502,2.0,3.0,3.0,2.0,62.5
25503,2.0,3.0,3.0,2.0,62.5
25504,2.0,2.0,2.0,0.0,60.6
25505,2.0,2.0,1.0,5.0,62.3
25506,2.0,3.0,1.0,4.0,61.3
25507,1.0,4.0,5.0,1.0,61.1
25508,1.0,4.0,7.0,2.0,61.6
25509,2.0,3.0,3.0,1.0,62.2
25510,2.0,3.0,2.0,2.0,62.4
25511,2.0,4.0,6.0,4.0,61.2
25512,2.0,2.0,3.0,2.0,59.9
25513,2.0,2.0,2.0,4.0,62.9
25514,2.0,4.0,1.0,1.0,62.3
25515,2.0,3.0,2.0,1.0,62.2
25516,2.0,3.0,2.0,4.0,63.0
25517,2.0,4.0,1.0,5.0,61.9
25518,2.0,4.0,3.0,6.0,61.0
25519,2.0,3.0,2.0,6.0,60.5
25520,2.0,3.0,3.0,3.0,62.4
25521,2.0,3.0,3.0,6.0,62.1
25522,2.0,3.0,3.0,2.0,61.9
25523,2.0,2.0,3.0,1.0,60.8
25524,2.0,2.0,1.0,4.0,61.0
25526,2.0,4.0,4.0,3.0,61.9
25527,2.0,3.0,1.0,5.0,59.4
25528,2.0,3.0,4.0,3.0,61.0
25529,2.0,4.0,2.0,4.0,62.4
25530,2.0,3.0,1.0,5.0,61.7
25531,2.0,1.0,2.0,6.0,63.7
25532,2.0,3.0,1.0,5.0,62.9
25533,2.0,3.0,3.0,2.0,61.0
25534,2.0,3.0,2.0,0.0,62.0
25535,2.0,2.0,4.0,4.0,63.3
25536,2.0,4.0,1.0,3.0,62.9
25537,2.0,3.0,3.0,6.0,61.3
25538,2.0,2.0,6.0,3.0,63.1
25539,2.0,3.0,2.0,5.0,61.0
25540,2.0,3.0,1.0,4.0,62.0
25541,2.0,4.0,1.0,4.0,62.8
25542,2.0,2.0,3.0,0.0,63.6
25543,2.0,3.0,3.0,2.0,60.8
25544,2.0,3.0,3.0,2.0,61.3
25545,2.0,4.0,3.0,2.0,61.4
25546,2.0,3.0,4.0,3.0,60.1
25547,2.0,3.0,4.0,3.0,62.6
25548,2.0,4.0,4.0,3.0,60.6
25549,2.0,4.0,5.0,5.0,62.4
25550,2.0,2.0,3.0,3.0,61.0
25551,2.0,2.0,2.0,4.0,62.6
25552,2.0,4.0,2.0,4.0,60.6
25553,2.0,2.0,4.0,3.0,60.8
25554,2.0,4.0,4.0,2.0,61.7
25555,2.0,3.0,3.0,1.0,62.1
25556,2.0,3.0,3.0,1.0,60.7
25557,2.0,3.0,3.0,1.0,59.5
25558,2.0,4.0,1.0,5.0,61.7
25559,2.0,3.0,3.0,2.0,59.4
25560,2.0,3.0,3.0,5.0,60.7
25561,2.0,4.0,5.0,5.0,62.1
25562,2.0,1.0,2.0,4.0,57.5
25563,2.0,3.0,4.0,6.0,60.7
25564,2.0,2.0,3.0,2.0,63.2
25565,2.0,0.0,4.0,6.0,66.6
25566,2.0,2.0,3.0,6.0,61.9
25567,2.0,2.0,4.0,3.0,62.5
25568,2.0,3.0,1.0,0.0,61.0
25569,1.0,4.0,6.0,1.0,61.5
25570,2.0,4.0,1.0,4.0,62.6
25571,2.0,3.0,1.0,2.0,61.1
25572,2.0,3.0,4.0,6.0,60.1
25573,2.0,2.0,3.0,2.0,62.3
25574,1.0,4.0,5.0,1.0,61.6
25575,2.0,3.0,4.0,4.0,59.3
25576,2.0,4.0,3.0,2.0,63.0
25577,2.0,2.0,3.0,0.0,63.2
25578,2.0,4.0,1.0,5.0,62.7
25579,2.0,4.0,1.0,3.0,62.5
25580,2.0,3.0,4.0,3.0,61.9
25581,2.0,3.0,4.0,3.0,61.2
25582,2.0,1.0,1.0,4.0,62.3
25583,2.0,2.0,1.0,4.0,62.9
25584,2.0,1.0,2.0,0.0,64.1
25585,2.0,4.0,2.0,0.0,60.6
25586,2.0,3.0,1.0,5.0,62.1
25587,2.0,4.0,1.0,5.0,62.3
25588,1.0,4.0,5.0,1.0,61.1
25589,1.0,4.0,5.0,1.0,62.4
25590,2.0,0.0,2.0,4.0,65.1
25591,1.0,4.0,7.0,2.0,61.6
25592,2.0,2.0,4.0,3.0,63.4
25593,2.0,3.0,4.0,3.0,61.1
25594,2.0,3.0,1.0,5.0,62.9
25595,2.0,1.0,4.0,3.0,63.5
25596,2.0,3.0,4.0,3.0,60.7
25597,2.0,3.0,4.0,3.0,62.4
25598,2.0,1.0,1.0,5.0,63.8
25599,2.0,4.0,1.0,5.0,61.9
25600,2.0,3.0,2.0,4.0,59.9
25601,2.0,3.0,3.0,1.0,60.1
25602,2.0,4.0,3.0,3.0,60.8
25603,2.0,3.0,1.0,4.0,58.8
25604,2.0,3.0,3.0,2.0,61.9
25605,2.0,4.0,3.0,3.0,62.2
25606,2.0,3.0,2.0,4.0,61.2
25607,2.0,2.0,1.0,5.0,62.5
25608,2.0,1.0,2.0,1.0,64.2
25609,2.0,2.0,4.0,2.0,58.9
25610,2.0,4.0,3.0,1.0,62.7
25611,2.0,4.0,4.0,3.0,61.8
25612,2.0,3.0,3.0,1.0,59.8
25613,2.0,2.0,3.0,1.0,63.3
25614,2.0,4.0,3.0,3.0,62.1
25615,2.0,4.0,3.0,3.0,61.8
25616,2.0,4.0,3.0,1.0,61.7
25617,2.0,3.0,3.0,2.0,58.5
25618,2.0,3.0,3.0,2.0,60.3
25619,2.0,3.0,2.0,5.0,60.9
25620,2.0,2.0,3.0,5.0,60.2
25621,2.0,3.0,2.0,4.0,62.3
25622,1.0,4.0,7.0,0.0,61.8
25623,2.0,4.0,2.0,2.0,61.9
25624,2.0,2.0,1.0,4.0,60.8
25625,1.0,4.0,6.0,0.0,60.7
25626,2.0,4.0,1.0,6.0,62.8
25627,2.0,4.0,1.0,6.0,64.0
25628,2.0,3.0,2.0,2.0,59.5
25629,2.0,3.0,2.0,4.0,60.2
25630,2.0,3.0,1.0,1.0,62.6
25631,2.0,4.0,2.0,6.0,62.1
25632,2.0,4.0,1.0,5.0,63.3
25633,2.0,3.0,4.0,3.0,60.1
25634,2.0,4.0,4.0,3.0,60.6
25635,2.0,3.0,4.0,3.0,62.6
25636,2.0,4.0,1.0,5.0,61.7
25637,1.0,4.0,6.0,1.0,60.6
25638,2.0,2.0,1.0,5.0,60.9
25639,2.0,2.0,4.0,6.0,62.6
25640,2.0,2.0,3.0,1.0,63.2
25641,2.0,4.0,3.0,1.0,62.0
25642,2.0,4.0,2.0,5.0,62.5
25643,2.0,4.0,2.0,5.0,62.3
25644,2.0,4.0,4.0,3.0,61.1
25645,2.0,4.0,4.0,3.0,61.6
25646,2.0,3.0,4.0,3.0,62.2
25647,2.0,3.0,1.0,2.0,61.1
25648,2.0,3.0,1.0,4.0,59.3
25649,2.0,3.0,1.0,4.0,60.6
25650,2.0,3.0,3.0,2.0,62.3
25651,2.0,2.0,2.0,2.0,63.2
25652,2.0,4.0,2.0,5.0,62.6
25653,2.0,2.0,2.0,6.0,62.3
25654,2.0,3.0,1.0,4.0,62.3
25655,2.0,4.0,2.0,5.0,61.9
25656,2.0,3.0,2.0,5.0,60.1
25657,2.0,2.0,2.0,0.0,59.2
25658,2.0,1.0,3.0,1.0,57.8
25659,2.0,3.0,1.0,1.0,60.4
25660,2.0,3.0,2.0,4.0,62.2
25661,2.0,3.0,3.0,1.0,61.8
25662,2.0,3.0,3.0,2.0,62.4
25663,2.0,4.0,4.0,6.0,62.5
25664,2.0,4.0,2.0,5.0,62.6
25665,2.0,4.0,2.0,5.0,61.5
25666,2.0,3.0,1.0,4.0,61.4
25667,1.0,4.0,6.0,0.0,62.1
25668,2.0,3.0,3.0,2.0,61.5
25669,2.0,3.0,4.0,6.0,59.3
25670,2.0,2.0,3.0,1.0,59.5
25671,1.0,4.0,5.0,1.0,62.6
25672,2.0,4.0,2.0,6.0,61.5
25673,2.0,4.0,3.0,3.0,61.9
25674,2.0,1.0,2.0,5.0,59.4
25675,2.0,2.0,1.0,5.0,60.6
25676,2.0,2.0,2.0,4.0,62.9
25677,2.0,4.0,6.0,4.0,61.4
25678,2.0,3.0,1.0,5.0,59.8
25679,2.0,3.0,2.0,2.0,62.4
25680,0.0,4.0,4.0,2.0,61.5
25681,0.0,4.0,4.0,2.0,61.0
25682,0.0,2.0,3.0,2.0,63.2
25683,0.0,4.0,4.0,3.0,61.0
25684,0.0,2.0,4.0,3.0,61.2
25685,0.0,4.0,2.0,0.0,61.9
25686,0.0,1.0,3.0,2.0,59.5
25687,0.0,3.0,1.0,0.0,63.0
25688,0.0,4.0,4.0,5.0,62.0
25689,0.0,2.0,3.0,3.0,63.5
25690,0.0,2.0,1.0,2.0,60.1
25691,0.0,2.0,1.0,1.0,62.1
25692,0.0,2.0,2.0,0.0,60.0
25693,0.0,4.0,1.0,1.0,62.6
25694,0.0,4.0,2.0,2.0,59.7
25695,0.0,0.0,2.0,0.0,65.1
25696,0.0,4.0,2.0,1.0,59.6
25697,0.0,2.0,2.0,0.0,63.0
25698,0.0,3.0,2.0,0.0,61.0
25699,0.0,3.0,2.0,0.0,61.8
25700,0.0,1.0,3.0,0.0,63.6
25701,0.0,4.0,2.0,0.0,60.8
25702,0.0,2.0,2.0,0.0,60.2
25703,0.0,4.0,2.0,0.0,61.6
25704,0.0,4.0,2.0,0.0,61.6
25705,0.0,3.0,2.0,0.0,62.1
25706,0.0,2.0,2.0,0.0,60.1
25707,0.0,4.0,2.0,0.0,60.7
25708,0.0,4.0,2.0,0.0,62.7
25709,0.0,4.0,2.0,0.0,62.3
25710,2.0,3.0,1.0,5.0,58.4
25711,2.0,4.0,5.0,3.0,62.3
25712,1.0,4.0,7.0,3.0,62.2
25713,2.0,4.0,3.0,1.0,63.4
25714,2.0,2.0,3.0,5.0,58.8
25715,2.0,4.0,2.0,1.0,60.1
25716,2.0,4.0,4.0,3.0,61.3
25717,2.0,2.0,1.0,4.0,58.8
25718,1.0,4.0,7.0,0.0,61.8
25719,2.0,3.0,1.0,1.0,58.8
25720,2.0,2.0,1.0,5.0,60.5
25721,2.0,4.0,2.0,3.0,62.0
25722,2.0,4.0,1.0,3.0,62.6
25723,2.0,4.0,3.0,6.0,61.2
25724,2.0,2.0,3.0,1.0,62.1
25725,2.0,0.0,2.0,4.0,65.4
25726,2.0,2.0,1.0,1.0,63.1
25727,2.0,3.0,1.0,3.0,62.4
25728,2.0,4.0,4.0,3.0,62.0
25729,2.0,0.0,1.0,6.0,66.9
25730,2.0,1.0,5.0,2.0,63.7
25731,2.0,1.0,7.0,3.0,62.8
25732,2.0,3.0,1.0,4.0,62.6
25733,2.0,3.0,4.0,6.0,62.6
25734,2.0,3.0,1.0,5.0,60.3
25735,2.0,3.0,3.0,5.0,60.5
25736,1.0,3.0,5.0,0.0,60.5
25737,2.0,3.0,1.0,6.0,62.5
25738,2.0,3.0,1.0,6.0,59.0
25739,1.0,4.0,6.0,0.0,61.6
25740,2.0,2.0,4.0,2.0,59.6
25741,2.0,4.0,4.0,3.0,61.9
25742,2.0,4.0,4.0,3.0,61.1
25743,2.0,4.0,4.0,3.0,61.6
25744,2.0,3.0,4.0,3.0,62.2
25745,2.0,3.0,3.0,0.0,62.5
25746,2.0,2.0,3.0,0.0,63.4
25747,2.0,3.0,3.0,2.0,61.6
25748,2.0,0.0,1.0,3.0,64.9
